brand_id,brand_name,type,dosage_form,generic,strength,manufacturer,package_container,package_size
9571,Livacin,allopathic,Ophthalmic Solution,Levofloxacin (Ophthalmic),0.50%,Gaco Pharmaceuticals Ltd.,5 ml drop: ৳ 90.27,Not Specified
9503,Livacin,allopathic,Tablet,Levofloxacin Hemihydrate,500 mg,Gaco Pharmaceuticals Ltd.,"Unit Price: ৳ 15.05,(20's pack: ৳ 301.00),",(20's pack: ৳ 301.00)
17005,Litrim,allopathic,Tablet,Sulphamethoxazole + Trimethoprim,400 mg+80 mg,Millat Pharmaceuticals Ltd.,"Unit Price: ৳ 2.02,(100's pack: ৳ 202.00),",(100's pack: ৳ 202.00)
9025,Litrim,allopathic,Oral Suspension,Sulphamethoxazole + Trimethoprim,(200 mg+40 mg)/5 ml,Millat Pharmaceuticals Ltd.,60 ml bottle: ৳ 21.50,Not Specified
30386,Litizem,allopathic,Tablet,Diltiazem Hydrochloride (FC tablet),60 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 3.80,(100's pack: ৳ 380.00),",(100's pack: ৳ 380.00)
30385,Litizem,allopathic,Tablet,Diltiazem Hydrochloride (FC tablet),30 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
21778,Litiam ER,allopathic,Tablet (Extended Release),Lithium Carbonate,400 mg,ACI Limited,"Unit Price: ৳ 4.00,(40's pack: ৳ 160.00),",(40's pack: ৳ 160.00)
4443,Lithosun SR,allopathic,Tablet (Sustained Release),Lithium Carbonate,400 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 5.60,(50's pack: ৳ 280.00),,Unit Price: ৳ 5.60,(100's pack: ৳ 560.00),","(50's pack: ৳ 280.00),(100's pack: ৳ 560.00)"
21779,Lithium SR,allopathic,Tablet (Sustained Release),Lithium Carbonate,400 mg,Innovative Pharma (Albion),"Unit Price: ৳ 6.02,(50's pack: ৳ 301.00),",(50's pack: ৳ 301.00)
4444,Lithin SR,allopathic,Tablet (Sustained Release),Lithium Carbonate,400 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
21159,Lite,allopathic,Effervescent Powder,Ispaghula [Psyllium] Husk,3.5 gm/sachet,Rephco Pharmaceuticals Ltd.,"3.5 gm sachet: ৳ 8.00,(12's pack: ৳ 96.00),",(12's pack: ৳ 96.00)
5579,Lit,allopathic,Tablet,Pioglitazone,15 mg,The White Horse Pharma,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
12884,Listoral Original,allopathic,Mouthwash,Menthol + Thymol + Eucalyptol  + Methyl Salicylate,Not Specified,ACI Limited,"120 ml bottle: ৳ 75.51,250 ml bottle: ৳ 140.95",Not Specified
12883,Listoral Coolmint,allopathic,Mouthwash,Menthol + Thymol + Eucalyptol  + Methyl Salicylate,Not Specified,ACI Limited,"120 ml bottle: ৳ 75.51,250 ml bottle: ৳ 140.95",Not Specified
22057,Listacare Zero,allopathic,Mouthwash,Eucalyptol+ Menthol + Thymol,(91 mg+42 mg+63 mg)/100 ml,General Pharmaceuticals Ltd.,120 ml bottle: ৳ 80.00,Not Specified
25163,Livacor,allopathic,Tablet,Ursodeoxycholic Acid,150 mg,Innovative Pharma (Albion),"Unit Price: ৳ 14.17,(50's pack: ৳ 708.35),",(50's pack: ৳ 708.35)
25162,Livacor,allopathic,Tablet,Ursodeoxycholic Acid,300 mg,Innovative Pharma (Albion),"Unit Price: ৳ 27.15,(30's pack: ৳ 814.61),",(30's pack: ৳ 814.61)
30943,Livacol,allopathic,Tablet,Obeticholic Acid,10 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 55.00,(10's pack: ৳ 550.00),",(10's pack: ৳ 550.00)
16695,Listacare Plus,allopathic,Mouthwash,Sodium Fluoride (Mouthwash),0.02%,General Pharmaceuticals Ltd.,120 ml bottle: ৳ 80.00,Not Specified
22052,Listacare Gold,allopathic,Mouthwash,Menthol + Thymol + Eucalyptol  + Methyl Salicylate,Not Specified,General Pharmaceuticals Ltd.,"120 ml bottle: ৳ 80.00,250 ml bottle: ৳ 145.00",Not Specified
12881,Listacare Blue Mint,allopathic,Mouthwash,Menthol + Thymol + Eucalyptol  + Methyl Salicylate,Not Specified,General Pharmaceuticals Ltd.,"120 ml bottle: ৳ 80.00,250 ml bottle: ৳ 145.00",Not Specified
2611,Lispril,allopathic,Tablet,Lisinopril,5 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 2.25,(50's pack: ৳ 112.50),",(50's pack: ৳ 112.50)
12170,Liset,allopathic,Tablet,Levocetirizine Dihydrochloride,5 mg,MST Pharma,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
11739,Lirosal,allopathic,Tablet,Baclofen,10 mg,Novelta Bestway Pharma Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
28898,Lirica,allopathic,Capsule,Pregabalin,25 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
23811,Lirica,allopathic,Capsule,Pregabalin,50 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 13.00,(30's pack: ৳ 390.00),",(30's pack: ৳ 390.00)
4982,Lirica,allopathic,Capsule,Pregabalin,75 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 16.00,(30's pack: ৳ 480.00),",(30's pack: ৳ 480.00)
3283,Lirel Plus,allopathic,Tablet,Clopidogrel + Aspirin,75 mg+75 mg,Silva Pharmaceuticals Ltd.,"Unit Price: ৳ 11.04,(30's pack: ৳ 331.11),",(30's pack: ৳ 331.11)
3237,Lirel,allopathic,Tablet,Clopidogrel Bisulphate,75 mg,Silva Pharmaceuticals Ltd.,"Unit Price: ৳ 10.04,(20's pack: ৳ 200.80),",(20's pack: ৳ 200.80)
32472,LM,allopathic,Tablet,S-Amlodipine Besilate (Levamlodipine),5 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
32471,LM,allopathic,Tablet,S-Amlodipine Besilate (Levamlodipine),2.5 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
2948,LK Plus,allopathic,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
2717,LK,allopathic,Tablet,Losartan Potassium,50 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
2716,LK,allopathic,Tablet,Losartan Potassium,25 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 4.50,(30's pack: ৳ 135.00),",(30's pack: ৳ 135.00)
8937,Lizen,allopathic,Powder for Suspension,Linezolid,100 mg/5 ml,Zenith Pharmaceuticals Ltd.,100 ml bottle: ৳ 280.00,Not Specified
8936,Lizen,allopathic,Tablet,Linezolid,600 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 85.00,(30's pack: ৳ 2,550.00),","(30's pack: ৳ 2,550.00)"
15353,Lixidol,allopathic,Tablet,Ketorolac Tromethamine,10 mg,Cosmic Pharma Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
14172,Livwel,allopathic,Syrup,Multivitamin & Multimineral [A-Z syrup preparation],Not Specified,Square Pharmaceuticals Ltd.,"100 ml bottle: ৳ 90.61,200 ml bottle: ৳ 161.08",Not Specified
2395,Livoton,allopathic,Oral Solution,Lactulose,3.35 gm/5 ml,Kemiko Pharmaceuticals Ltd.,"50 ml bottle: ৳ 70.21,100 ml bottle: ৳ 120.35,200 ml bottle: ৳ 230.00",Not Specified
3580,Livodel,allopathic,Syrup,Levosalbutamol (Oral),1 mg/5 ml,Popular Pharmaceuticals Ltd.,100 ml bottle: ৳ 35.13,Not Specified
3284,Livocard Plus,allopathic,Tablet,Clopidogrel + Aspirin,75 mg+75 mg,The White Horse Pharma,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
3238,Livocard,allopathic,Tablet,Clopidogrel Bisulphate,75 mg,The White Horse Pharma,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
13374,Livita,allopathic,Syrup,Iron Polymaltose Complex + Vitamin B Complex + Zinc,Not Specified,ACI Limited,100 ml bottle: ৳ 50.34,Not Specified
25165,Liveric,allopathic,Tablet,Ursodeoxycholic Acid,300 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 20.07,(30's pack: ৳ 602.00),",(30's pack: ৳ 602.00)
25164,Liveric,allopathic,Tablet,Ursodeoxycholic Acid,150 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 11.03,(30's pack: ৳ 331.00),",(30's pack: ৳ 331.00)
9507,Locin,allopathic,Tablet,Levofloxacin Hemihydrate,500 mg,Globe Pharmaceuticals Ltd.,"Unit Price: ৳ 14.00,(20's pack: ৳ 280.00),",(20's pack: ৳ 280.00)
9506,Locin,allopathic,Tablet,Levofloxacin Hemihydrate,250 mg,Globe Pharmaceuticals Ltd.,"Unit Price: ৳ 11.00,(20's pack: ৳ 220.00),",(20's pack: ৳ 220.00)
838,Locard Plus,allopathic,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Jayson Pharmaceuticals Ltd.,"Unit Price: ৳ 3.02,(30's pack: ৳ 90.60),",(30's pack: ৳ 90.60)
696,Locard,allopathic,Tablet,Amlodipine Besilate,5 mg,Jayson Pharmaceuticals Ltd.,"Unit Price: ৳ 3.05,(50's pack: ৳ 152.50),",(50's pack: ৳ 152.50)
21682,Locaine,allopathic,Injection,Lidocaine Hydrochloride (Injection),2%,Aristopharma Ltd.,50 ml vial: ৳ 28.74,Not Specified
25980,LNC,allopathic,Tablet,Cilnidipine,10 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
25979,LNC,allopathic,Tablet,Cilnidipine,5 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
32218,Livcare,allopathic,Tablet,Obeticholic Acid,5 mg,Aristopharma Ltd.,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",(20's pack: ৳ 600.00)
30390,Livcare,allopathic,Tablet,Obeticholic Acid,10 mg,Aristopharma Ltd.,"Unit Price: ৳ 55.00,(10's pack: ৳ 550.00),",(10's pack: ৳ 550.00)
28555,Livax,allopathic,Oral Solution,Lactulose,3.35 gm/5 ml,Pacific Pharmaceuticals Ltd.,"60 ml bottle: ৳ 140.00,100 ml bottle: ৳ 250.00",Not Specified
1207,Livas,allopathic,Tablet,Atorvastatin Calcium,20 mg,Techno Drugs Ltd.,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
1206,Livas,allopathic,Tablet,Atorvastatin Calcium,10 mg,Techno Drugs Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
32217,Livadox,allopathic,Tablet,Obeticholic Acid,10 mg,Jenphar Bangladesh Ltd.,"Unit Price: ৳ 55.00,(30's pack: ৳ 1,650.00),","(30's pack: ৳ 1,650.00)"
32216,Livadox,allopathic,Tablet,Obeticholic Acid,5 mg,Jenphar Bangladesh Ltd.,"Unit Price: ৳ 30.00,(30's pack: ৳ 900.00),",(30's pack: ৳ 900.00)
3347,Lofat,allopathic,Capsule,Fenofibrate,200 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
54,Lofam,allopathic,Tablet,Aceclofenac,100 mg,Millat Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
697,Lodipin,allopathic,Tablet,Amlodipine Besilate,5 mg,Aristopharma Ltd.,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
12293,Lodin Plus,allopathic,Tablet (Extended Release),Loratadine + Pseudoephedrine,10 mg+240 mg,Amico Laboratories Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
839,Lodicard,allopathic,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Aristopharma Ltd.,"Unit Price: ৳ 6.00,(60's pack: ৳ 360.00),",(60's pack: ৳ 360.00)
27789,Lodical Plus,allopathic,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
27788,Lodical,allopathic,Tablet,Amlodipine Besilate,5 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
29954,Lodiben,allopathic,Capsule,Amlodipine Besilate + Benazepril Hydrochloride,5 mg+20 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(16's pack: ৳ 128.00),",(16's pack: ৳ 128.00)
29953,Lodiben,allopathic,Capsule,Amlodipine Besilate + Benazepril Hydrochloride,5 mg+10 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(24's pack: ৳ 144.00),",(24's pack: ৳ 144.00)
29952,Lodiben,allopathic,Capsule,Amlodipine Besilate + Benazepril Hydrochloride,2.5 mg+10 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(36's pack: ৳ 144.00),",(36's pack: ৳ 144.00)
12412,Loderm,allopathic,Cream,Clotrimazole (Topical),1%,Ad-din Pharmaceuticals Ltd.,10 gm tube: ৳ 23.00,Not Specified
16117,Locular Plus,allopathic,Ophthalmic Solution,Brimonidine Tartrate + Timolol Maleate,0.2%+0.5%,Square Pharmaceuticals Ltd.,5 ml drop: ৳ 110.33,Not Specified
16062,Locular,allopathic,Ophthalmic Solution,Brimonidine Tartrate,0.20%,Square Pharmaceuticals Ltd.,5 ml drop: ৳ 80.55,Not Specified
27733,Loctril,allopathic,Tablet,Montelukast Sodium,10 mg,Opso Saline Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
2396,Loctoz,allopathic,Oral Solution,Lactulose,3.35 gm/5 ml,Amico Laboratories Ltd.,100 ml bottle: ৳ 100.00,Not Specified
11031,Locopain-TR,allopathic,Capsule (Timed Release),Diclofenac Sodium,100 mg,Asiatic Laboratories Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
2949,Lok Plus,allopathic,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Globe Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
25014,Lograin,allopathic,Tablet,Tolfenamic acid,200 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
18953,Logibac,allopathic,Capsule,Ceftibuten Dihydrate,400 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 120.00,(8's pack: ৳ 960.00),",(8's pack: ৳ 960.00)
18952,Logibac,allopathic,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,ACME Laboratories Ltd.,60 ml bottle: ৳ 480.00,Not Specified
31936,Logeva,allopathic,Tablet,Super antioxidant [vitamins & minerals],Not Specified,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
31187,Lofos,allopathic,Tablet,Calcium Acetate,667 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(60's pack: ৳ 360.00),",(60's pack: ৳ 360.00)
9590,Loflox,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,Opso Saline Ltd.,5 ml drop: ৳ 70.01,Not Specified
55,Lofens,allopathic,Tablet (Sustained Release),Aceclofenac,100 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 8.50,(100's pack: ৳ 850.00),",(100's pack: ৳ 850.00)
11127,Locopain,allopathic,Ophthalmic Solution,Diclofenac Sodium (Ophthalmic),0.10%,Asiatic Laboratories Ltd.,5 ml drop: ৳ 80.00,Not Specified
32254,Locoma,allopathic,Ophthalmic Solution,Brimonidine Tartrate + Timolol Maleate,0.2%+0.5%,ACI Limited,5 ml drop: ৳ 120.00,Not Specified
30597,Locol Plus,allopathic,Tablet,Amlodipine Besilate + Atorvastatin,5 mg+10 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 11.04,(30's pack: ৳ 331.20),",(30's pack: ৳ 331.20)
1220,Locol,allopathic,Tablet,Atorvastatin Calcium,20 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 18.07,(20's pack: ৳ 361.40),",(20's pack: ৳ 361.40)
1219,Locol,allopathic,Tablet,Atorvastatin Calcium,10 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 10.04,(30's pack: ৳ 301.21),",(30's pack: ৳ 301.21)
9572,Locin,allopathic,Ophthalmic Solution,Levofloxacin (Ophthalmic),0.50%,Globe Pharmaceuticals Ltd.,5 ml drop: ৳ 90.00,Not Specified
30615,Lonet,allopathic,Tablet,Atenolol,50 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 0.77,(100's pack: ৳ 77.00),",(100's pack: ৳ 77.00)
30614,Lonet,allopathic,Tablet,Atenolol,100 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 1.37,(100's pack: ৳ 137.00),",(100's pack: ৳ 137.00)
31943,Lonazep MD,allopathic,Dispersible Tablet,Clonazepam,2 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
31942,Lonazep MD,allopathic,Dispersible Tablet,Clonazepam,1 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 8.00,(50's pack: ৳ 400.00),",(50's pack: ৳ 400.00)
31941,Lonazep MD,allopathic,Dispersible Tablet,Clonazepam,0.5 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 7.00,(100's pack: ৳ 700.00),",(100's pack: ৳ 700.00)
4860,Lonazep,allopathic,Tablet,Clonazepam,2 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 8.00,(50's pack: ৳ 400.00),",(50's pack: ৳ 400.00)
4859,Lonazep,allopathic,Tablet,Clonazepam,0.5 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 6.00,(100's pack: ৳ 600.00),",(100's pack: ৳ 600.00)
27774,Lonapam,allopathic,Tablet,Clonazepam,1 mg,Delta Pharma Ltd.,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
4858,Lonapam,allopathic,Tablet,Clonazepam,2 mg,Delta Pharma Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
4857,Lonapam,allopathic,Tablet,Clonazepam,0.5 mg,Delta Pharma Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
16564,Lomir,allopathic,Tablet,Isradipine,2.5 mg,Novartis (Bangladesh) Ltd.,"Unit Price: ৳ 19.39,(28's pack: ৳ 543.00),",(28's pack: ৳ 543.00)
21788,Lomexa,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,Opsonin Pharma Ltd.,5 ml drop: ৳ 70.00,Not Specified
1826,Lomesec,allopathic,Capsule (Delayed Release),Omeprazole,20 mg,Aexim Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(60's pack: ৳ 180.00),",(60's pack: ৳ 180.00)
9596,Lomequin,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,Incepta Pharmaceuticals Ltd.,5 ml drop: ৳ 70.00,Not Specified
9595,Lomegen,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,General Pharmaceuticals Ltd.,5 ml drop: ৳ 70.21,Not Specified
9594,Lomeflox,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,Aristopharma Ltd.,5 ml drop: ৳ 70.00,Not Specified
1372,Lopan,allopathic,Tablet,Hyoscine Butylbromide,10 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 3.43,(100's pack: ৳ 343.00),",(100's pack: ৳ 343.00)
2282,Lopamid,allopathic,Capsule,Loperamide Hydrochloride,2 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 1.00,(100's pack: ৳ 100.00),",(100's pack: ৳ 100.00)
15448,Lopadol,allopathic,Ophthalmic Solution,Ketorolac Tromethamine (Ophthalmic),0.50%,Popular Pharmaceuticals Ltd.,5 ml drop: ৳ 80.30,Not Specified
22993,Lopadine Max,allopathic,Ophthalmic Solution,Olopatadine Hydrochloride (Ophthalmic),0.70%,Incepta Pharmaceuticals Ltd.,5 ml drop: ৳ 200.00,Not Specified
16002,Lopadine DS,allopathic,Ophthalmic Solution,Olopatadine Hydrochloride (Ophthalmic),0.20%,Incepta Pharmaceuticals Ltd.,5 ml drop: ৳ 175.00,Not Specified
16251,Lopadine,allopathic,Nasal Spray,Olopatadine Hydrochloride (Nasal Spray),600 mcg/spray,Incepta Pharmaceuticals Ltd.,120 metered sprays: ৳ 400.00,Not Specified
15980,Lopadine,allopathic,Ophthalmic Solution,Olopatadine Hydrochloride (Ophthalmic),0.10%,Incepta Pharmaceuticals Ltd.,5 ml drop: ৳ 110.00,Not Specified
10449,Longpara,allopathic,Tablet (Extended Release),Paracetamol,665 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 1.51,(200's pack: ৳ 302.00),",(200's pack: ৳ 302.00)
9586,Lomeflox,allopathic,Tablet,Lomefloxacin (Oral),400 mg,Aristopharma Ltd.,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
9593,Lomecin,allopathic,Ophthalmic Ointment,Lomefloxacin (Ophthalmic),0.30%,Reman Drug Laboratories Ltd.,3 gm tube: ৳ 60.00,Not Specified
9592,Lomecin,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,Reman Drug Laboratories Ltd.,5 ml drop: ৳ 70.00,Not Specified
9591,Lomebac,allopathic,Ophthalmic Solution,Lomefloxacin (Ophthalmic),0.30%,Popular Pharmaceuticals Ltd.,5 ml drop: ৳ 70.00,Not Specified
29929,Lola,allopathic,Oral Powder,L-Ornithine L-Aspartate,3 gm/sachet,Jenphar Bangladesh Ltd.,"3 gm sachet: ৳ 75.00,(10's pack: ৳ 750.00),",(10's pack: ৳ 750.00)
2718,Lok-50,allopathic,Tablet,Losartan Potassium,50 mg,Globe Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
2727,Lopoten,allopathic,Tablet,Losartan Potassium,50 mg,Euro Pharma Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
2726,Lopoten,allopathic,Tablet,Losartan Potassium,25 mg,Euro Pharma Ltd.,"Unit Price: ৳ 3.50,(30's pack: ৳ 105.00),",(30's pack: ৳ 105.00)
2952,Lopos Plus,allopathic,Tablet,Losartan Potassium + Hydrochlorothiazide,100 mg+25 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 10.04,(50's pack: ৳ 502.00),",(50's pack: ৳ 502.00)
2724,Lopos,allopathic,Tablet,Losartan Potassium,50 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(100's pack: ৳ 600.00),",(100's pack: ৳ 600.00)
2723,Lopos,allopathic,Tablet,Losartan Potassium,25 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 3.51,(100's pack: ৳ 351.00),",(100's pack: ৳ 351.00)
2950,Lopo Plus,allopathic,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
28899,Lopo,allopathic,Tablet,Losartan Potassium,100 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
2722,Lopo,allopathic,Tablet,Losartan Potassium,50 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
2721,Lopo,allopathic,Tablet,Losartan Potassium,25 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 4.50,(30's pack: ৳ 135.00),",(30's pack: ৳ 135.00)
3286,Loplate Plus,allopathic,Tablet,Clopidogrel + Aspirin,75 mg+75 mg,Kemiko Pharmaceuticals Ltd.,"Unit Price: ৳ 11.03,(30's pack: ৳ 330.90),",(30's pack: ৳ 330.90)
19539,Loplate,allopathic,Tablet,Clopidogrel Bisulphate,75 mg,Kemiko Pharmaceuticals Ltd.,"Unit Price: ৳ 10.03,(30's pack: ৳ 300.90),",(30's pack: ৳ 300.90)
3285,Lopirel Plus,allopathic,Tablet,Clopidogrel + Aspirin,75 mg+75 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
3239,Lopirel,allopathic,Tablet,Clopidogrel Bisulphate,75 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
840,Lopin Plus,allopathic,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Edruc Limited,"Unit Price: ৳ 4.50,(30's pack: ৳ 135.00),",(30's pack: ৳ 135.00)
698,Lopin,allopathic,Tablet,Amlodipine Besilate,5 mg,Edruc Limited,"Unit Price: ৳ 3.00,(30's pack: ৳ 90.01),",(30's pack: ৳ 90.01)
21054,Lopidam,allopathic,Injection,Iopamidol,370 mg/ml,Beximco Pharmaceuticals Ltd.,"50 ml vial: ৳ 1,322.55",Not Specified
12204,Lora,allopathic,Oral Suspension,Loratadine,5 mg/5 ml,Opsonin Pharma Ltd.,60 ml bottle: ৳ 30.11,Not Specified
12203,Lora,allopathic,Tablet,Loratadine,10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 2.51,(100's pack: ৳ 251.00),",(100's pack: ৳ 251.00)
2569,Lopresor,allopathic,Tablet,Metoprolol Tartrate,50 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 1.30,(100's pack: ৳ 130.00),",(100's pack: ৳ 130.00)
30616,Lopres,allopathic,Tablet,Atenolol,100 mg,Orion Pharma Ltd.,"Unit Price: ৳ 1.36,(100's pack: ৳ 136.00),",(100's pack: ৳ 136.00)
21907,Loprenol,allopathic,Ophthalmic Suspension,Loteprednol Etabonate,0.50%,Monicopharma Ltd.,5 ml drop: ৳ 175.00,Not Specified
30283,Lopoten Plus,allopathic,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Euro Pharma Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
